Review,Rank
"스토리요약하면 ""애팔려다 정들어 서로 이상한 가족되기"" 역대급 배우 모아놓고 일본 정서 시늉시킨 역대급 수모 영화. 매우 지루하고 답답한 전개 ",2
"상업영화 팬들에게도 애매하고 고레에다 팬들에게도 애매하긴 하지만 적당한 감동과 재미는 있었다. 평점에 칸에 관한 이상한 언급이 많은데, 완성도를 떠나 이정도면 칸 출품작 치고는 매우 대중적인 영화입니다.. ",7
잔잔한 감성의 딱 일본영화.재미는 없어요. ,6
나가고싶은데 그냥 편한 소파에 앉아서 휴대폰하다 간거같아요 감동 없고 재미 없고 ...무엇보다 스토리 없고...ㅠㅠ 비추비추 이영화로 어떻게 칸으로 갔지 의문이. ,2
영화덕 아닌 지극히 일반인 입장에서 감독의 의도를 전혀 모르겠음. 나도 양산형 신파 영화는 싫어하지만 이건 너무 잔잔한게 아닌가 싶음. 마음을 건드리는 장면도 없었고 연출이 특출난것도 아니였고 영상미가 아름답지도 않...,6
"일단 대사가 잘 안들려요.영상미는 엄청나지만 스토리나 연기의 톤이나,, 특히 후반부에 가서는 너무 불친절했어요 스토리가 툭툭 끊어지는 느낌이랄까? ",2
제법 많이 지루했어요. ,4
개연성 부족 지루함 최악 졸면서 들어도 노잼 ,2
"노잼 ,이해불가, 돈아깝  ; ",2
그냥 존나 재미없음 시작 15분 동안 후회만 후.... ,2
마지막에 살짝 감동적이고 만 것이 아쉬웠지만 어느새 전 그들의 행복을 빌고 있었어요 그런 점이 좋았습니다 ,8
도대체 뭔 말 하는 건지도 모르겠고진짜 재미없음 ㅠㅠ 재미없단 리뷰보고 믿고 거를걸... ,2
사실 혹평이 많길래 좀 걱정했는데 저한테는 정말 좋은 영화였어요. 잔잔한데지루하진 않았고 단점이라면 경찰들의 분량이쓸데없는 장면에도 있는거 같아서 이 점 빼고는너무 재미있고 뭉클하게 봤네요. ,9
,9
대사톤에 일본 정서가 살짝 느껴지지만 여운과 감동이 있음 ,8
감독이 꾸준히 천착해온 ‘가족이란 무엇인가?’의 문제는 이 영화에서 극단적으로 확장된다. 아이를 매매하려는 브로커마저도 아이의 가족이 될 수 있을 지 모른다…? 송강호를 비롯한 배우들의 연기에 사로잡힌 관객은 그럴 ...,8
노잼입니다 개인적으로 ,1
아이유 좋아해서 봤는데 감성영화 좋아하면 추천합니다 ,10
역시 우리나라관객은 영화볼줄 모름수준이 떨어짐 단순한 범죄도시2가 천만돌파ㅎㅎㅎ우리나라수준임 나는정말 최고의영화였음후진국은 단순한영화만 만드는게 맞음 ,10
"그냥 태어나기만 했다고 스스로 여겨지는 사랑이 부족한 이들로 만나 그들이 서로를 인간적으로 위로하는 영화, 생명에대한 가족에대한 책임감을 다시 생각하게 하는 영화였어요. 각인물들의 사연을 자세히 보여주지않아 약간 답...",9
뭘 뜻하는건지..?? 초반에 잠들었다가 의자가 불편해서 중간에 집에 갔네요~제일 좋았던 점은 제로 콜라가 시원하니 너무 맛있었어요~ ,1
물론 취향에 안맞을 수 있으나 본인과 다른 안목을 가진 사람들을 이상한 사람 취급하는 인간들은... 싱크홀이나 100번 봐라 ,10
그냥 재미없고 졸려요 비추합니다. ,1
이게무슨12분기립박수억지로친듯~~ ㅋㅋ기자들 송강호강동원보다아이유기사엄청쓰더니~~ㅋㅋㅋ친구보자고해서꽁짜로봤는데~막상뚜껑열어보니  별거없음~이거보면서언제끝나나하면서봤음~ㅋㅋ아이유팬면이라면잘한다난리치면서봤겠지만~ㅋ 전아...,1
감동받았습니다아이유 강동윈 짱 ,10
볼거없어서 봤는데 걍 보지말걸 ,1
노잼 노잼 노잼 노잼 노잼 노잼 노잼 노잼 ,1
,10
잔잔해서 지루하다는 사람들도 있는데이건 잔잔한 만큼이나 감동도 큰 아름다운영화임 액션 좋아하는 사람들은 지루할 수 있음 ,10
"저는 정말 여운깊은 영화였습니다!각본, 스토리 너무 좋은 영화라 생각했는데 평점이 낮아서 당황스러웠어요잔잔한 영화를 좋아하지 않으면 재미없나봐요ㅠㅠ전 정말 좋았습니다!인생 영화 하나로 추가할 수 있을 것 같습니다! ",10
불편한 소재를 가지고 잔잔하고 따뜻하게 풀어내는 거장의 역량!!가족이 될 수 없는 구성원들을 모아놓고 가족으로 구성하는 스토리보드는 감독 특유의 가족영화로 잘 만들었다. 작품성은 인정하는 반면...개인적으로 상업적으...,10
난잡하지 않은 영화.하나의 주제에 깊이 집중하게 만드는 영화. ,10
정말 재밌고 감동적인 영화였어요! ,10
혹평이 많은데 저는 잘 봤어요. 영화가 꼭 현실을 반영할 필요는 없으니까요. 이런 삶도 저런 삶도 있는거죠. ,10
재밌는 영화는 많지만 좋은 영화는 부족한 시대가 되어가는 시점에서이 영화는 좋은 영화였고 여운을 남겨주는 영화였다.개인적인 감상 포인트는 일본 감독이 한국을 배경으로 했을 때 어떤 장소 장면 연출이 나오는지 전작 어...,10
생각보다 좋았던 영화. 불행한 상황하에서도 행복의 기회가 다양한 형태로도 존재할수 있음을 보여줌. 전통적인 가족이라는 정의를 다양하고 새롭게 생각해볼 수 있는 계기. 선과 악을 이분법으로만 분리하지 않고 그 경계에 ...,9
강동원보러 갔다가 실망ㅜ일본감성..너무 기대했나보다 ,6
너무 잔잔한 영화.. 보는데 답답함 ,6
언어의 벽이 느껴지는 아쉬움을 빼고 연기 연출 촬영.. 모든면에서 좋았고.. 특히 연기가 탁월.. 감동과 여운이 남는 좋은작품 ,10
한국인 배우 한국배경 한국인스텝 감독 빼고 다 한국인데 왜 일본감성 나냐? 이래서 감독이 중요핫건가? 특히 대사가 한국정서랑 동 떨어져서 이질감이 들었다 소재와 배우가 아까웠음 ,7
인신매매라는 심각한 소재를 잊게 작동하는 로드 트립 드라마 ,7
개인적으로는 의미있고 깊게 생각해보게 되어서 좋았고 큰 변화없이 잔잔한 것도 나름 그대로 보기 좋았는데 사람에 따라서 아주 지루하다고 느낄 수도 있을듯.. 다 좋은데 전부 담아내기엔 한 편이 짧았던건지 설명이 좀 부...,8
진짜 영화는 재밌었는데 결말이아쉬웠음ㅠㅠ ,9
소재는 너무 좋은데 연출이 심하게 지루하다 ,6
"고레이다 감독님 작품중에서 완성도는 제일 떨어지는듯. 직설적인 화법도 많이 들어갔고, 힘을 너무 줘서 만든 느낌. ",6
가정에 상처가 있는 사람이면 재밌게 볼듯. 잔잔한 매력이 있었음 ,8
일본드라마에 배우만 한국배우 앉힌듯한 느낌...예상보다 훨씬 가벼운 분위기... 지루한 전개. 좀 실망했다. ,8
"이상적인 세상 속 이상적인 사람들, 현실은 어떨지 궁금함 ",7
생각보다 재미없는 이야기 ,6
일본영화의  전형적인 잔잔한 스타일에 우리나라 양념이 조금 감미된영화 ,6
배두나는 처음부터 이지은은 조금 기다리면 스며든다.지루하다는 평이 있어 걱정했지만 조금 지나니 참 보길 잘했다는 생각이든다.예고로 나온 부분보단 나오지 않았던 부분들이 더 좋다. ,10
생각할 거리가 많은 영화입니다. ,10
정말이지 끝나고도 여운이 계속 남네요...영화에 나온 낙태에 대한 부분도 계속해서 생각이 들게 만들고요...너무 좋은 영화라고 생각합니다 ,10
생명 그 자체에 대한 소중함과 그 생명을 키우기 위해 필요한 것들은 무엇인지 그리고 우리 사회는 생명을 지키기에는 어떤 환경인지에 대해 많은 생각을 하게 해준 영화입니다. 명감독의 연출과 명배우들의 연기로 시종일관 ...,10
"부정당한 이들이 만나 이룬 가족, 어쩌면 여느 가족보다 행복할 거라 믿게 되는 ",10
"주연 배우들의 연기가 좋았고, 아역도 감초 역할을 잘 했습니다. 그런데 몇 몇 배우들은 딕션이 안좋은건지.. 뭐라고 하는지 잘 안들립니다. 한국 영화인데도 자막이 있었으면 좋았겠다 생각이 계속 들었네요ㅜㅜ ",8
"일본 영화 느낌이 나고 잔잔한 분위기의 영화인 만큼 평소에 이런 분위기를 영화를 선호하지 않는 사람들에게는 호불호가 갈릴 수 있다고 생각합니다. 하지만 평을 보다 보니 ‘감동을 쥐어짠다’ , ‘여성에게 희생을 강요하...",10
아이유의 연기 외에는 별로 볼 점이 없는 영화입니다. 일본 특유의 그냥 잔잔한 영화입니다. ,7
"배우섭외에 모든 돈을 다 썻나? 싶은 정도로 촬영, 조명, 세트장 모든부분이 너무 허접했고 몇몇 배우들의 연기 표현도 너무 너무 아쉬웠습니다. 정말 기대하고 바로 개봉하자 말자 봤지만 어느가족에서 받은 감동은 1도 ...",4
ㅠ흠 ㅠ지루하네요송강호 강동원훌륭한배우ㅠ아깝네요 ,2
소재야 신선했다 쳐도 배우들 라인업 아니었으면 재밌게 볼수 있었을까 의심이 들었던 영화.영화 '당신은 믿지 않겠지만'과 풍이 비슷하므로 비교해보면 느낌이 올듯. ,4
개봉날 바로 가서 보고왔는데 개인적으로 지루했습니다. 호불호가 갈릴것같은 영화네요 ,6
뭐지 .. 뭘본거지 내가 .. 정말 배우들은 잘뽑았는데 지루했음 너무 너무 너무 차라리 액션 쪽으로 가는게 나았을지도 ,1
자막이 있었으면 ㅜ 딕션이 안좋다ㅜ 배두나배우 아쉽네..생각이상이었던 이지은배우 연기 좋았고 스토리가 개연성과 설득력이 부족하다. 말 몇마디 나누더니 갑자기 찐친되더니 갑자기 이제 가족?영화가 중간중간 뚝뚝 끊어지는...,4
재미는 없습니다.나갈까 세번생각했습니다.12세지만 12세가 보면 안됩니다. ,6
"개봉 첫날 영화를 본건 처음입니다.기대가 너무 컸을까요? 일본 감독이라서 일까?장소가 부산, 경상도인데 사투리 쓰는 사람 한 명 없는 아주 단순한 디테일을 생각도 못 했다는 게 처음부터 실망감을 안기더니..너무 잔잔...",6
지루해요 연기들이 진부하고 캐릭터도 너무나 전형적인 캐릭터에 전형적인 연기.. 셋이친해지는 과정도 진짜 이상하고 작위적이여요;; 그리고 이 영화에서 아이유님 캐릭터가 중요하다고 보는데 설득력이 부족해요 보면서 왜?왜...,2
배두나 이주영 배우의 연기가 인상에 남고 잠깐씩 출연하는 조연 배우들 보는 재미도 나름 있었던것 같다. 영화의 스토리나 재미를 기대하고 보면 실망할 가능성이 높아 보이지만 잔잔한 영화나 일본영화 특유의 감성을 좋아하...,5
"진짜 재밌었어요 캐스팅도 미쳤고 진짜 ""수연아 태어나줘서 고마워"" 라고 할때 감동 ㅠㅠ ",10
생각해보게끔 만드는 영화.내가 소영이를 뉴스 기사에서 봤다면 뭐라고 말했을까. ,10
너무 기대하고 봤나봐요. 중간에 나오고 싶었지만 오랜만의 영화라 그냥 봤어요……… 대사는 잘 안들리고 (특히 배두나) 지루하고.. 시간이 아까운 영화 ㅠ ,2
아이유랑 강동원 나온다길래 기대품고 오늘 당일날 딱 보기로 예매했습니다 영화는 예상보다 더 길었어요 생각보다 많이 잔잔하고 큰 웃음 포인트는 없는 영화지만 그래도 배우들의 연기력과 부모에게 버려진 아이를 소재로 괜찮...,7
영화보는 내내 지루함 잔잔한내용 박진감같은건1도없음 ,6
생각이 많아지는. . . ,10
신파적인 요소는 없지만 그렇다고 자극을 주는 요소도 없는 무난한 영화. 좋았지만 다시 보라면 안본다. 근데 살짝 인신매매를 옹호하는듯한? ,6
이동휘 부부 : 저희 친자식처럼 소중히 키우겠습니다우성이는 원래 “저희” 에게서 지워질 뻔하고버려진 아이인데 아이러니하면서도 불쌍함 ,9
"정말 재미있게 봤습니다!! 내용도 감동적이고 배우분들 연기를 정말 잘 하십니다.. 그런데 결말이 이해가 잘 안되는건 저 뿐인가요,, 내용은 좋은게 결말이 아쉬웠습니다ㅠㅠ 그래도 정말 재밌고 배우분들 연기를 너무 잘하...",8
기생충 같은 재미는 없었습니다...잔잔한 드라마 ,7
배우들의 연기는 좋았는데극후반부와 결말이 찜찜하고 이해안됨...다른 감독이었으면 훨씬 나았을 듯 ,8
캐스팅 된 배우들에 끌려서 혼자 영화를 처음 봤다 재미는 없는데 잔잔한 느낌에 영화이고 가족이 아님에도 서로 아픈 공통점을 지닌 사람들끼리 모여서 가족같은 영화였다 영화가 끝나고 나서 물음표하나가 생겼다 애를 낳기도...,7
그냥 평범하게 흘러가는 드라마 ,8
태어나줘서 고마워 [: ,10
연기야 검증된 사람들이니 크게 트집 잡을일은 없었지만 솔직히 소재의 한계인지 갈수록 집중하기 힘들정도로 지루했습니다 ,6
그렇게 소중한 네가 찾아와 위로받고 동화되어 그렇게 어느 가족처럼 진짜 가족이 되었다. ,8
끝까지봐야되는 영화 굿 ,8
개인적으로는공감도 재미도 감동도 없었다...그렇다고  와 진짜 별로다 이런영화는 아니지만저에게는 큰 울림이나 영화보고 곱씹게되는 부분도 없었다. ,7
기대를 너무 많이했나.. 배우 라인업 짱짱한데도 지루했음ㅠ ,6
연기는 아주 좋으나 뭔지모르게 지루함 기대가 컸나봄 ,7
고레에다의 작품 답게 정말 좋은 작품 ,10
,10
너무 연기를 잘해서 실제 이야기를 보는 것 같아초반부터 몰입 + 나중엔 눈물이 안멈추고 와르르슬퍼서 눈물로 세수했습니다 연출도 미쳤네옹 ,10
각자의 사정과 명암으로도 부정할 수 없었던 당신의 존재 이유. ,7
차분한 영화를 좋아하는데 차분한 영화라서 너무 좋은 것 같아요 ,10
옳고그름을 떠나 흔들리지않고 행복하길 바라는 엄마의 마음 ,8
아이유씨의 화난 연기(특히 욕설 제발)는 법적으로 금지시켜도 반발이 없을 것 같다는 생각이 들었고 살인자 미화하지 않았으면 좋겠습니다. 개연성도 없고 대사도 안들리고.. 옆사람들 탈주하는데 이해가 되었습니다.. ,1
재미없다고 리뷰 남겼는데왜 재밌고 감동적이라고 리뷰가 바뀌었을까요? 뭐지 소름돋네 ,2
요약: 일본인 감독이 만든 영화 + 훌륭한 배우들의 재능 낭비 + 칸영화제에서 수상을 어떻게 했는지 의문이다. ,2
진짜 재미없음 지금 시작한지 30분 넘었는데 나가고싶음 배우들이 아까움.. ,1
유명한 배우들의 비해 스토리는 정말 실망했습니다 ,2
진심 불면증 치료제 모두 꿀잠 주무세요 ,1
,10
중간부터 폰 어둡게 하고 몰래 본 영화 ,4
그냥 모든게 어색했다.. ,4
이걸 왜보는 건지 모르겠고 매춘부 살인자를 미화하는 최악의 영화 배우들은 연기 잘하는데 뭘 말하고 싶은건지.... ,2
이 배우들을 가지고 어떻게 영화를 이 따위로 밖에 못만들었을까 싶어서 검색해보니... 일본인 감독이었다... 그러고보니 영화보는 내내 느껴졌던 작위적인 느낌이 일본 특유의 수준낮은 B급 감성과 비슷한 것 같다... ...,3
,1
어머님 모시고 갔다가 같이 졸았네요;;대사도 다들 웅얼웅얼이여서 잘.. 대화도 기억안나고.. 잔잔합니다.. ,1
"좀더 다듬어야 할 영화....딱 여기 까지가 일본감독 수준 역시 한국 감독들이 뛰어 나다는 것이 입증됨.한국인이 좋아 하지 않는 결말...내용은 알겠는데 떠뜻 미지근한 전개, 마무리, 결론 송강호 스스로가 남우주연상...",1
진짜 핵노잼 제발 보지마!!!! ,1
"연출, 연기, 영상 다 완벽하고 몰입도 높은데 이걸 0.5점 주면서 테러하는 이유를 모르겠다.. 영화 좋아하시는 분들은 고민 말고 꼭 보세요. ",10
진짜대박인 영화입니다. 둘이보다가 하나죽어도모르겠는영화에요 평생기억에남을 영화입니다! 강추강추 ,10
진짜 개빡치네 소중한 주말 2시간 개날림 2021년~2022년 지금까지 본 영화 중 역대급으로 지루했습니다 절대 보지마세요 시간 아까워요 ,1
평이한 연기와 캐릭.. 송강호 남우주연 어떻게 받은거..? 수상 기준을 모르겠네 ,4
너무너무너무너무너무 시간아깝고 재미없어요 ㅠㅠㅠㅠ ,1
영화관에서  보다말고 나가는사람이 반ㅋㅋ 불면증치료에 도움되는 영화 ,1
뭐지? 도대체?. .. 왜? 이게 ? 나만 당하긴 억울하다 ㅋㅋ ,1
송강호 연기 감상 빼고는 시간 아까운 영화 ,1
말도안되는 끼워맞추기에 재미도없고 감동도없다. 심지어 러닝타임은 또 길어서 관객들은 전부다 나가고싶어하고 언제끝나는지만 기다림ㅋㅋ ,1
너무 재미 없습니다.영화상영 1시간10분쯤 부터 시계만 열번 넘게 본 것 같습니다.- 감독이 일본사람이라 그런지 소소하게 일본 풍이 느껴지는 건 정말 별로 였습니다. ,1
정말 재밌었습니다. 1000만 돌파 시간문제네요 ,10
너무 실망… 대충 예상 가능한 뻔한 스토리에 교훈 한사발.  때맞춰 등장하는 음악도 몰입을 방해함 ,2
태어나줘서 고마워 대사 한마디위해 질질 끈 스토리. 보는내내 윤희에게 영화가 떠오름 일본감독님 이라 그런지 일본감성 느낌영화. 대사도 잘안들림 속닥속닥 .. 중구난방의 스토리 .. 시간내어 보기엔 비추인듯 ,4
실제 있을법한 얘기같지만 현실성이 떨어짐 ,2
,10
"아쉬운점이 많이 남았어요 개인적으로1. 설명없이 너무 생략되거나, 갑자기 내용이 전개됨2. 인물의 대사들이 한국말이지만 뭔가 일본영화의 대사를 그대로 직역해 놓은 느낌3. 베이비박스에 대한 내용이 중심일줄 알았는데 ...",5
혹평이 너무 많아서 기대를 안하고 갔는데 생각보다 괜찮았습니다. 다만 너무 길어서.. 좀 루즈한 느낌이 있긴 했어요 그래도 전 좋았습니다 ,8
음..방금 보고왔는데 많이 평범하네요.. 좋아하는 배우들이 나와서 기대했는데 지루했어요..ㅠ ,4
이 영화는 불면증 치료제입니다 ,2
"무거운 주제를 덤덤하고 차분하게 풀어내서 좋았습니다. 중간중간 영상미도 좋았구요. 자극적이지않아서 평점이 매우 낮은 것 같은데, 이 정도의 평점을 받을 영화는 아니라고 생각합니다. ",9
"잔잔하다못해 지루하고, 웃기려고 넣은 부분도 크게 웃질 못하겠네요. 너무 뻔한 결말도 식상합니다. 처음으로 엄마가 재미없게 본 영화라고 말씀하실정도였어요. ",4
다른 고레에다 영화에 비해 임팩트가 떨어지긴 하지만 불을끄고 서로에게 태어나줘서 고맙다고 말하는 장면은 어두운 영화관 안에 있는 사람들에게도 태어나줘서 고맙다고 말해주는거 같았다. ,8
제 인생 최고의 영화입니다 ,10
이런 개같은 영화는 첨본다. 그동안의 이름값으로 묻어갈려는 평가 조차 하기어려운 한마디로 본전 생각나는 개 같은 영화 휴일 아까운시간을 허비한게 너무나 화가 난다  오늘 하루내내 기분 엿 같다.여러분..!!   엿 ...,2
,10
개인의 호불호는 있겠지만 감독 특유의 감성과 철학이 녹아있고 주고싶은 메세지도 명확했고 배우들의 연기도 좋아서 끝까지 재밌게 잘 보았다. 잔잔한 영화 싫어하는 분들에게는 비추 ,8
아이유 찰지게 욕하는게 최고의 명장면인듯. ,3
좋은 영화 였어여 엄마여서 그런지 저는 조용히 눈물 흘리면서 잘 보았어요 ㅡ 생각 하면서 보게 되는 영화 였어요 그리고 배두나 같은 형사가 있었음 하는 마음 ,10
현실 속 문제를 잘 짜여진 스토리로 그려내다 ,10
나만 재미없는거 아니었구만... ,3
누가 코를 골았는가?  지루하단 말이야 ,2
진짜 오랜만에..영화보다가 잘잤다 ,2
"솔직하게... 해진이 연기, 우성이 귀여운거.  동수 잘생긴거 빼고 볼게 없다.  뭔가 있겠지.. 뭔가 있겠지 하다가 끝나네 ㅠㅠ ",2
땀나면서 잠잘자고나왓다 노잼 ,2
다 떨어져가는 단추를 꿰매주듯 불완전한 서로를 보듬으며 연결되는 가족. ,10
"송강호씨,팬이라 꼬옥~챙겨봤네요~영화 수준이 상당히 높아두시간 넘게,지루함이 있을 수 있지만나름 메세지가 있어서 완성도 99~% ",10
"호불호가 있다고 하지만 영화가 안좋은것은 아니네요.눈물 두방울 떨구고왔습니다.우리 사회의 어둡고도 논란거리인 낙태, 베이비박스, 매춘, 고아,이혼등 그속에서 너와 내가 주인공이 되어 펼치는 이야기는 대사한마디, 장면...",10
한 아이를 중심으로 가족을 만들어가는 그들의 이야기가 아름답고도 아픈 감동적인 이야기였어요 ,10
여러분의 시간을 아끼세요.. ,1
"고레에다 감독의 작품을 좋아하거나 괜찮게 보던 사람이라면, 괜찮은 작품입니다. 투박한 표현법이지만 감독 특유의 표현법이 녹아있습니다 ",10
개노잼... 우리나라에 무슨 베이비박스 범죄가 있다고 이걸 소재로... 제작비가 아깝다 ,1
정말이지 지은언니가 욕하는것도 설레이고 다들 다 연기도 잘하고 스토리도 제가 생각한것과 달랐지만 그 스토리가 아니었음 무슨 스토리가 브로커를 장식했을지 라는 생각이 들 정도로 스토리도 좋아요 정말 최고! ,10
상현아 동수야 해진아 소영아 우성아 태어나줘서 고마워. ,7
"너무 지루했습니다, 배우가 아깝습니다 ",4
고레에다 감독의 연출 스타일 굉장히 좋아하는 사람입니다만 ㅜㅠ 하… 여러모로 아쉬운 부분이 많았네요. 감동의 깊이랄까 그런 부분도 그닥이며 집중도 떨어지는 이야기 전개와 대사들 .. 쩝 암튼 전작들의 감동에 비해선 ...,6
전달하고자 하는 메세지는 알겠지만 결말이 크게 와닿지 않는.... 호불호가 확실히 많이 갈릴 듯?? 그러나 너무 자연스러워서 더 대단해 보이는 송강호 연기만큼은 최고..!! ,7
"송강호 배우님, 칸 영화제 남우주연상 수상 축하드립니다. 그런데 안타깝게도 영화는 진심 재미없네요. ",5
"진짜,, 너무 기대가 컸나봄.공짜로 봐서 그나마 안 아까웠지 내 돈 다주고 봤음 어휴..주인공 네임벨류만 번지르르하고 진짜 내용 알맹이는 하나도 없음. ",1
따뜻하다. 감독의 데뷔작  환상의 빛 처럼. 대사가 중간 중간 안들리는데도 그 대사가 궁금하지 않다. 그러나 OTT나옴 자막으로 보고싶네요. ,10
영상미가 대박이다 그러기에 영화관에서 봐도 사람 없을때 보세요 빌런들 때문에 존나빡침. + 고레에다 히로가즈 영화 정말 좋아함. 그런데 바닷마을 다이어리처럼 무언가 확고하게 말하고 있는게 없다는 느낌을 받음. 그래도...,6
여러 평점들을 보니..꼭 내가 직접 경험하거나 본 상황들이 현실성의 기준이 되고 영화라는 예술을 이야기 할 때 개연성 하나가 좋은 영화와 아쉬운 영화를 나누는 절대 기준이 되는 것 같아 안타깝습니다. 고레에다 히로카...,8
감성있고 일본특유의 여운절절한 연출도 느껴져 신선했지만 한 두번정도 졸았습니다 강동원역할에 비해 강동원이 너무 아깝단 느낌.. ,7
,1
,1
진짜 개망작노잼배우들연기도 이상 ,1
히로카즈 감독 영화중 평점 최악이네. 히로카즈는 일본배우들과 하는게 제일 나아. 일본에서 영화하기 힘들겠지만송강호 연기 최악이던데 어떻게 남주상을 탔지? 심사위원들이 한국말을 못 알아들어서 그런가... 송강호가 이렇...,5
영화보다가 잠든거 9년만임 ,1
고레다 감독 영화 좋아해서 감명 깊게 봤어요. 가족이란 무엇인가에 대해 많은 생각을 하게 해주는 영화였습니다. 송강호님 연기는 정말 최고입니다. ,10
살다살다 초반부터 지루하고 집중안되는 영화는 첨봄 졸립지도 않앗는데 앉은지 15분도 안되서 잠들엇음...영화보다 잠든적은 처음이네ㅋㅋㅋㅋ ,1
"개인적으로 중간중간 눈물이 났어요. 가족이란, 엄마와의 기억이란 정말... 잔잔한 울림이 있는 영화.가슴이 먹먹해집니다. ",8
잔잔한 음악이 나오는 카페에서 소설책을 읽는 기분이다. 재밌게 잘봤다! ,10
"설정을 왜 이렇게까지 과하게 했을까? 내가 보기엔 이 영화는 살인자와 인신매매(브로커라고 보기엔 좀..)범들을 팀으로 엮어 놓고, 공권력이 원하는 범죄행위를 할때까지 관찰하며 심지어 유발하는 변태같은 설정으로 유지된...",6
좋은 영화. 위로받고 치유받는 그런 영화. 인류애를 회복할 수 있는 핼조선에 필요한 아름다운 이야기. 그러나 잔잔한 영화에 필요한 세심한 디테일이 아주 살짝 아쉬웠지만- 감독과 현장의 소통이나 문화적 차이 때문에 생...,10
연기는 좋았지만 내용이 너무 밋밋함.                             주구장창 졸았습니다 ,1
22년 최대 실수... ,1
옆에 남친은 오열나는 띠용 ,7
'아무도 모른다' 영화보고 큰 충격을 받아 감독 작품에 호감이 생겨 믿고 보게 되었어요 요즘 쎈영화들에 비하면 잔잔하나여운은 긴 듯 합니다배우들 모두에게 박수를 보냅니다 ,8
"잔잔해도 재밌는 영화가 있는데, 송강호 때문에 끝까지 봄 ",6
음..저에겐 뭔가 아쉬움.. ,6
한국 배우의 연기력과 한류 타이틀에 기댄 것 말고는 아무것도 돋보이지 않은 티비용 인생극장. 도대체 뭘 말하고 싶은 거냐? 아무리 거장이라지만 애초에 결이 다른 한국 영화에 막무가내 일본 감독 진출 자제해야.. ,2
"고레에다 감독 영화 첨 봤는데 영화를 통해 사회에 존재하는 부분을 사람들한테 인식시키고, 영화 다 보고 나서 관련된 정보에 대해서 찾아보고, 관심을 가질 수 있게 만드는 영화네요...입양에 대해 모르는 내용은 찾아보...",10
진짜 이런 잔잔한 영화 잘 안보는데 브로커는 집중에서 봤습니다.배우들 연기도 지렸지만 그냥 영화가 재밌었음 결말은 조금 아쉬운거같긴 합니다 ㅠㅠ ,10
하고자 하는 말은 알겠으나 끝이 너무 황당무계현실성 제로. 공감안됨.사회가 같이 책임져야한다는 메세지를 위한 억지스러운 마무리. 이런 호화캐스팅으로 이런 영화가 나올 수 있다니...당혹스러움. ,4
너무 함축적인 장면이 많은 느낌. 이해하기 힘들었으며 지루했음. 너무 스토리가 느리게 전개되며 꼭 나와야할 장면들이 안나온 느낌. 너무 열린 결말로 이해가 힘둔 작품. 몇몇 대사는 발음 문제인지 잘 안들림 ,2
상현아 동수야 해진아 우성아 소영아 고마워 ,10
하 이거지..맘을 울린다 ,10
보는 내내 좀이 쑤셔서 죽는줄 개 노잼 입니다 ,2
무슨의미인지 모르겠어요ㅠㅠ 배우님들 연기는 짱인데 내용이 무슨내용인지... ,1
"아기=사랑.생명""동수(아기)를 위해 다같이 모여서 의논하기로 했어요"" 라는 문장이 감독이 주고자한 메세지가 아닐까?사랑.생명을 위해 다같이 함께 모여 노력하는것 ",10
아이유가 찍은 광고 5개 보고나서 아이유가 나올때 돈많이 땡겨서 부러웠다.와이프 아니면 나갔다.슬프지도 이해하지도 못함간간히 미소가 지어지지만 너무 소소해서소소하게 사는 나는 노잼 거울보고 다이나믹하게 재밋지 않듯이...,1
하 영화관에서 나가고싶다…. ,2
이배우들 로 이 영화라니 ....각본을보고 영화 선택하신건가요 대배우님들??? ㅜㅜ ,2
ㅡㅡ잤다.. 잔게 이득이다 ,1
개연성 어디..? 노잼 ,1
열자도아까워쌉노잼임 ,1
일단 말 배우들이 아깝네요감독이 무슨 말을 하려는지 모르겠어요감독이 우리나라 정서를 모르는거 같아요 또 가족 영화인데 로맨스가  나오는데 자연스럽게 로맨스가 이여지는게 아니라서 ...그랬어요 에이 설마 ...우산부터...,2
덕분에 불면증 해소네요 ,1
일본영화다운 지루한 전개...꼭 중간에 나가는 사람있음 레알... ,4
지루한거 못보는 사람은 비추 신파는 없지만 울림은 있는 ,10
와 브로커아시는구나 진짜 겁 나 재 밌 습 니 다 ,10
좀 많이 어려운 영화같아요...수준이 높은 영화인지...아니면 망작인건지...영화가 무엇을 의미하는지는 잘 모르겠지만 배우들 연기력땜에 그나마 났기는 했어도 좀 난해한 영화... ,8
재미는 그다지 없습니다… 배우 팬들만 보세용 ,1
배우들 연기감상하다보니 어느덧 엔딩...특히 배두나씨 연기가 너무 좋았어요 ,10
아이유웅니사랑해 언니때문에봣어。사랑해!!! ,10
고리타분 ...감동 주려는 억지스런 설정 ,5
최고급 횟감을 모아서 매운탕을 끓였다..;; 더 슬픈건 매운탕 맛도 밍숭맹숭함;; ,4
버리면서 아이를 낳아야 하는게 옳은지 버릴거면 아이유 안 낳는게 옳은지한국의 세계 최출산 문제로 하여금 많은 생각을 하게 해주는 영화.비록 팝콘무비는 아니지만 이런 영화도 때로는 필요하다고 생각함 ,10
좋았습니다. 하지만 고레에다 감독님의 작품치고는 아쉬웠습니다 ㅜㅜ 그래도 추천! ,8
