Review,Rank,label
,10.0,1
진짜 이렇게 재미날수가 ,10.0,1
액션영화중의 공중전 탑일 정도로쩐이 아깝지 않더군요. ,10.0,1
딱히 설명이 필요 없습니다.바로 영화관으로 달려가세요.그리고 내일 또 보세요!!!(탑건(1987) 보시고 가시면 더 좋을 듯^^) ,10.0,1
"간만에 영화관에서 재미있게 봤습니다. 사운드 영상미가 멋집니다. 영화관에서 보시길 추천드립니다대단한 스토리나 반전은 아니지만, 그런것들이 전혀 필요업을 만큼 충분한 몰입감과 긴장감을 줍니다. ",10.0,1
무조간 4dx로 보세요 상상 이상 ,10.0,1
"극찬, 최고의 영화!!!최고의 구성과 탑건1의 오마쥬..감동 그 이상의 영화!!! ",10.0,1
정말 오랜만에 입 다물지 못하고 영화를 본 것 같다. ,10.0,1
"Need for speed가 탑건을 아우르는 문구일줄 알았는데, Talk to me Goose가 진짜군 ",10.0,1
____레전드____ ,10.0,1
이걸보고 공군부사관 지원을 할까도 생각했습니다. ,10.0,1
2022년 최고의영화 ,10.0,1
말이 필요 한가요 이런걸 영화라고 합니다. 이천만 예상해봅니다 ,10.0,1
마하 10으로 관객몰이..전투기 영화의 레전드.. ,10.0,1
좋다~너무너무너무 좋다~ ,10.0,1
미쳤음 꼭보세요 두번보세요 ,10.0,1
이야.. 그냥 미춌다 몇년만에 미친 완성도 영화룰 접했내 재밌다 ,10.0,1
말이 필요없다. 그냥 탐형님 믿고 보면 된다....이게 바로 영화다... ,10.0,1
너무 재밌고 멋지다 ㅠㅠ ,10.0,1
탑건 처음봤는데 진짜 재밌었습니다!! ,10.0,1
4DX로 봤는데 1편 안본분들도 충분히 재미있게 볼 수 있을듯 합니다. 1편 본 아재들 꼭 보시길ㅋ 강추함 ,10.0,1
탐형님  9살때이영화를보고 자랐고이제 43살 한가정에 아빠인대 가슴이벅차오릅니다선물감사합니다~~ 감동이였습니다 ,10.0,1
<아는맛이지만 맛있게 잘만든 김치찌개> ,9.0,1
멜로가아닌데...울컥울컥.... 1편.F14에서 다운그레이드된 F18전투기 배경이라 아쉬웠는데... 마지막에 등장할줄이야...울컥.. ,10.0,1
,10.0,1
말이필요없네 연기짱입니다 크루즈형 ,10.0,1
평점첨달음? 똥벵기지만  넘멋짐 ,10.0,1
,10.0,1
,10.0,1
,10.0,1
사나이의 영화입니다! ,10.0,1
,10.0,1
,10.0,1
어렸던 학창시절 항공기에 대한 꿈을 보여주었던 멋진 영화. 이렇게 다시 보다. 최고의 영상. ,10.0,1
전투기 사운드와 비행을  보니온몸에 전기가 찌릿찌릿.. ,10.0,1
굿입니다여~!!! 역시 톰크루즈 ,10.0,1
역시는 역시!!!! ,10.0,1
처음으로 리뷰남깁니다 꼭 보세요 ,10.0,1
스토리며 연기며 공중액션이며 .. 뭐하나 빠지지않는 완벽한 영화 ,10.0,1
Ost 들을때마다 가슴이웅장.... ost 들으면서 출근하고있음 ,10.0,1
꼭 탑건 1 보시고 가세요 감동이 배가 됩니다 ,8.0,1
,10.0,1
,10.0,1
,10.0,1
감동 그 자체2d보다.4d 아이맥스추천 ,10.0,1
굿 ㅜㅜ탑건너무재밋어요 ,10.0,1
진짜 오랜만에 느껴보는 뻔하지만 너무 재미있는 영화였다. 시간가는줄 모르고 봤다. 아날로그 감성 충만했던 영화 ,10.0,1
탑건도 탑건이지만 OST도 정말 좋다 레이디가가 노래는 특히나 더 상을 받을것 ,10.0,1
영화관 갈때 팬티 한두장 챙겨가세요.. 지립니다. ,10.0,1
40대틀딱입니다 탑건전작을봣다는전제하에 일단 처음부터 음악듣는순간전율이돋으며 한번쌉니다 톰형보면서 두번쌉니다 전투씬보며 한번더쌉니다 기저귀3장 챙겨가시구 요즘 젊은친구들은 응?그냥그런대?할수잇습니다 이만 ,9.0,1
탐크루즈 영화는 실망한적 없지요 ,10.0,1
장면장면 마다 가슴이 웅장해 온다. 극장 그리고 헐리웃 존재의 이유를 증명하는 그것. ,9.0,1
태어나서 평점 처음 씀. 그 뜻인 즉슨 ,10.0,1
진심 한번 보세요 근래 영화중에 후회 없습니다.1편이랑 약간은 이어지니까 먼저 한번 보는것도 추천 드립니다. ,10.0,1
나 미국인 시켜주면 안댐? ,10.0,1
중학생때 나온 영화였고 고등학생때 비디오로 빌려본 영화 탑건. 모든 고딩의 장래진로를 공군사관학교로 만들었던 영화다. 맥라이언이 안나온 것이 아쉬었지만 아이스맨 역할을 맡았던 배우가 영화에서지만 지병으로 죽을 수도 ...,10.0,1
아날로그 감성  진정한 영웅 ,10.0,1
원래 진급실패한 대령이 제일 무서운 법이지.ㅋㅋㅋ 그나저나 톰형은 늙지도 않네.... ,10.0,1
명작입니다 4dx 추천합니다 ,10.0,1
말해 모해요..그냥 보세요~^^ ,10.0,1
아이맥스로 다시 봐야겠다. 동네 작은 화면 구린 사운드로 봐도 이정돈데… ,9.0,1
,10.0,1
"여전히 부드럽고도 날카로운 그의 눈빛.압도적인 전투기씬이 영화 내내 계속 된다.탑건1 ost를 마지막에 안틀어줘서 약간 서운했으나,마녀2,범죄도시2. 속편들의 향연 중 가장 쫄깃하고 맛있었던 영화. 정말 재밌는 책을...",10.0,1
원래 대부분 영화는 후속작이 원작보다 잘되기 어려운걸로 아는데 원작과 동급이거나 그이상이 될 것 같다 ,10.0,1
이 형님은 내 맘속에 항상 슈퍼맨이야 ,10.0,1
초중반은 너무 뻔한 흐름이어서 별 감흥이 없었는데 후반으로 갈수록 뒷심을 발휘해서 멋지게 마무리하더라구요. 보구나면 기분 좋은 영화입니다. ,10.0,1
갓벽했다 톰크루즈 아저씨 짱 ,10.0,1
초딩때보고 그 감동 그대로 더 박진감넘치는...근데 진짜 신현준나오네.... ,10.0,1
최고의 영화 시간가는줄 모르고봤용 ,10.0,1
톰크루즈는 그냥 레전드 ,10.0,1
하 진짜 너무 재밌다... 인생영화됐어요ㅠ ,10.0,1
무조건 극장가서 봐야함 시간 순삭 ,10.0,1
간만에 존잼영화 봤습니다 ,10.0,1
간만에 존잼영화 봤습니다 ,10.0,1
간만에 존잼영화 봤습니다 ,10.0,1
아….!!!무조건 봐야됩니다20대 딸도 제 손을 꼭 잡을 만큼 스릴과 박진감은 기본가슴뭉클 감동입니다아들과 다시 보기로 ㅎㅎ ,10.0,1
트랜스포머 이후 나를 극장에 다시 가게한 영화로 IMAX로 봤는데 정말 영상 사운드 등 모든 면에서 훌륭했어요. 그레잇 잡. 매버릭. ,10.0,1
,10.0,1
영화관에서 안보면 호구다ㅋㅋㅋㅋ ,10.0,1
아이맥스로 보시기를 왕 왕 추천드립니다. 최고! ,10.0,1
정말 십대 때 손에 땀을 쥐고 보던 정통 할리우드 액션영화 갬성에 톰 형까지...고맙습니다 이런 영화 만들어줘서 ㅜ ,10.0,1
영화가 이렇게 가슴을 뛰게 할 수있다니감동이 장난아니네요 와 정말 최고의 영화였습니다 ,10.0,1
"탑건1은 연출미와 혈기왕성한 매버릭의 모습에 반해 직업을 선택함에있어 내게 큰 감명을 주었다면,탑건 매버릭은 어느덧 매버릭과 같은 교관의 위치에서 영화를 봄에 있어 교관만이 느낄 수 있는 그 복잡한 감정과 고뇌를 고...",10.0,1
"미쳤음 탑건1 ,2 레전드 찍음 ",10.0,1
중력에 의해 일그러지는배우얼굴을 보니 나도 모르게 전투내내 손을 꽉쥐고 보게됨...향수 헌정 감동 다잡은 작품 ,10.0,1
벙커버스터로 타격한게 다름아닌 내 마음이었네온 몸에 전율이 느껴진다 ,10.0,1
내 인생 최고였다. 또 본다. ,10.0,1
영화가 왜 존재해야 하는지 알려주는 영화 그냥 미쳤습니다 극장가서 꼭 보세요 나중에 100% 후회합니다 ,10.0,1
영화내내 자리에 가만히 앉아있질 못했다 ,10.0,1
탐 크루즈 최고! 매버릭 진짜 탑건이네~ ,8.0,1
너무 멋짐 !! 탐크루즈를 위한 영화 . 탑건을 다시  볼수 있어서 영광  뭉클 하고 감동적입니다 탐크루즈는 여전히 멋지네요 최고입니당 ^^ ,10.0,1
꼭 보시는걸 추천드립니다 무조건 보세요 ,10.0,1
눈을  땔수 없이 너무   잘 봤어요돌아섰는데  다시  보고싶은...탐 크루즈  매버릭  최고 ,10.0,1
올해 최고의 영화입니다 ,10.0,1
연기와 스토리도 스토리지만 이제까지 이런 전투기비행씬 영상은 상상을 뛰어넘는다.긴장감없는 다른영화 컴퓨터그래픽과는 차원이다르다.레알 역대급이다 ... ,10.0,1
무조건 극장서 봐야할 인생영화!! ,10.0,1
왜 영화를 영화관에서 봐야하는 이유 ,10.0,1
정말 지렸습니다. 최고의 영화 ,10.0,1
이건 뭐.. 그냥 무조건 극장가서 보세요.. 그리고 꼭 1편 보고 보세요.. 이상!! ,10.0,1
올해중 제일 재밌는 영화였다 ,10.0,1
음. 말이 필요없네요. 뻔한 줄거리임에도 불구하고 영상미와 연출이 다 커버해주니 2시간이 순삭입니다!! 일단 왕년에 탑건팬이라면 무조건 봐야합니다. ,10.0,1
탑건 1편보고 재밌어서 보러갔는데 추천합니다 ,10.0,1
꼭 4dx로 보세요 지렸습니다  ^^ ,10.0,1
평점 진짜 안쓰는데 이 영화는 써야겠다.무조건 아이맥스 아님 포디로 보세요…제 인생영화 ,10.0,1
최고다 더할 나위없었다 ,10.0,1
이 영화는 단순히 추억팔이로 한정할 수 없고 CG영화로는 구현 불가능한 영상미와 액션 테크닉을 눈물나도록 충분히 보여준다 올해 최고의 영화 ,10.0,1
이런거 진짜 첨 써보는데... 끝나고 기립박수 치고 싶었음;; ,10.0,1
시작부터 끝까지 재밌다 ,10.0,1
ㅈㄹ게 뻔하디 뻔한 스토리인데 재밌네 ㅋㅋ 이게 블록버스터지 ,10.0,1
톰 크루즈 여야만 하는 영화. 다크나이트 이후 오랜만에 느껴보는 이 짜릿함. ,10.0,1
대단한영화 톰 크루즈 화이팅 ,10.0,1
35년전 초6 아니 국민학교 6학년 12월에 개봉했던 기억이 나네요키가 커서 친구랑 중학생이라고 하고 들어가서 봤었죠그 때 그 친구한테 오늘 카톡했네요초6딸과 오늘 탑건 보러간다고ㅠ첫 장면 오토바이씬부터 눈물이나 정...,10.0,1
"비행기 덕후이신 아버지 모시고 다녀왔습니다. 비행기 덕후도, 비행기 1도 모르는 저도 재미있게 보다왔습니다. 스토리상 말도안된다 싶은 부분도 있지만 영화보는 내내 인지 못할만큼 박진감 넘쳐서 정말 신나게봤습니드. 특...",10.0,1
탑간&미션임파서블 동시 시청한 느낌!!!역시 탐크루즈~!! ,10.0,1
너무 너무 재미있고 그저 탐 크루즈랑 동시대에 살고 있음에 감사함을 느낀다..?? ,10.0,1
무조건 큰화면으로 보셔요후회없어요 ,10.0,1
"CG가 없어서 더 숨죽여서 봤다...CG로는 표현 못할 전투기 압력, 사운드, 기체의 회전... 2년간 본 영화 중에 제일 두근거리면서 봤다... 상영시간 2시간 20분인것도 끝나고 알았다. 보는 내내 너무 재밌어서...",10.0,1
미쳤다 연기부터 연출 그리고 감동 음악ㅠㅠㅜㅜㅠㅜ진짜 꼭 보세요 ,10.0,1
일단 보세요이단도 보세요 ,10.0,1
가슴뜨거워 지는 올해 최고의 영화 ,10.0,1
선글라스 + ma-1 + 오토바이는 이제 톰형 그 자체다 ,8.0,1
조오오오오올 잼!!!!무.적.권 4dx!!!! ,10.0,1
땅에는 매드맥스 분노의  도로하늘에는 탑건 매버릭 ,10.0,1
그냥 올해 최고의 영화임 ,10.0,1
"가슴이 웅장해 지네요,영화관에서 볼 수 있다는 것에 감사합니다.이제 탑건 1 보러가야지 ",10.0,1
진짜 너무너무너무너무 재밌다 ,10.0,1
큰소리 많이 나오는데도 귀가 편안했던  영화. 영상미도 좋았고 스릴감도 좋았다 ,10.0,1
"연출,연기,스토리,영상미,ost까지 완벽했다..아직 안보싴 분들은 기저귀 두장 차고 가세용 ㅋ ",10.0,1
스토리 영상미 ost 연기 연출 다 100점 이상입니다 정말 간만에 제대로 된 영화를 보았네요 최고입니다 이영화는 영화관에서 봐야해여 정말 ,10.0,1
내가 전투기 타는 줄... 두번 봐야 된다.. ,10.0,1
,10.0,1
,10.0,1
"이건 뭐랄까... 진부한 프로포즈를 받았는데, 그선물은 마치 순다이아몬드 반지를 받는 기분 ",8.0,1
1편꼭보고가세요. 유튜브정리말고 그냥 영화. 1편의 감상과 감동이 시너지가 되서 한편의 드라마를 본 느낌. ,10.0,1
"이젠 존재 자체가 시네마가 된 톰 크루즈. 35년이라는 시간이 흐른 뒤, 또 다시 선보이는 매버릭의 비행은 감동적이었다 ",9.0,1
기다리던 영화!  86년  탑건보다 개인적으로는 훨씬 무르익은 배우들의 연기가 더더 좋았음아이맥스로 보면 더더더 좋다에 한표! ,10.0,1
탑건3 를 못볼거라는게 너무 안타깝다탑건2는 모든게 완벽하다 진짜 최고 ,10.0,1
남자의 가슴을 울리는 남자간의 뜨거운 포옹같은 영화.. 아이맥스로 보지못한게 한이다...내 기억속에서 본 기억을 지워버리고 다시 보고싶었다 진짜 오프닝을 보는 순간 느낀다. 아 진짜 미쳤구나.그냥 현존하는 단어로 이...,10.0,1
톰 크루즈 외모밖에 안보여  너무 잘생김 ,10.0,1
야동 이후로 스토리따윈 필요없는 영화는 처음이다.!!! 개간지... ,10.0,1
클리셰고 뭐고 다 필요없습니다탐크루즈로 시작해서 탐크루즈로 끝나는영화..간만에 좋은 영화 봤습니다시원한 공중 액션도 최고!! ,10.0,1
이 영화 영화관가서 안보면 인생 손해본거임 ,10.0,1
1편에 대한 오마주를 보는 듯 한 여러 장면에서 뭉클해짐. 영화 자체의 멋짐과 재미도 좋지만 톰 크루즈의 깊이감 있는 연기가 더욱 돋보인다. 젊은 시절 좋아했던 배우들이 늙어가는 모습을 볼 때 마다 왜인지 모를 씁쓸...,10.0,1
재밋게 잘 봤습니다. ㅎㅎ ,10.0,1
재밌음. 감동도 있고. 역시 ,10.0,1
톰크루즈는 전설이다. ,10.0,1
최고 근래에 최고의영화 ,10.0,1
너무 너무 재밌다 ㅋㅋㅋ ,10.0,1
"""마지막 하이라이트까지의 긴 빌드업을 충분히 보상받는 결말부"" ",10.0,1
믿고보는 톰크루즈제가 비행하는 기분이었어욧!! 톰크루즈는 둿모습으로도 연기룰 하네요. 와....액션이며 연기며 놀라워요. 60대면 할아버지 연세 되시는 정도 아닌가요?? 할아버지한테 반할 줄은.... 달리기 우사인볼...,10.0,1
1편 꼭 보고가세요엔드게임이후 최고영화 ,10.0,1
영상미가 미쳤습니다보면서도 이걸 어떻게 찍은 거지 싶었네요 ,10.0,1
역시 믿고보는 톰 크루즈 리얼 액션. ,10.0,1
최고다 말이 필요없다 영화관 가서 봐라 내 인생영화다.. ,10.0,1
아줌마라 비행기나오는거 안좋아하는데이건 10점 안줄수가없네....대박이다진짜4디엑스로 한번 더볼예정 ,10.0,1
평점 맨날 참고만 하다가 처음 남겨요ㅠ 무조건 돌비시네마에서 보시길 추천드리구요 간만에 진짜 재밌는 영화 봐서 너무 행복하네요 탑건 1도 집가서 꼭 찾아볼겁니다 꼭보세요 진짜 ,10.0,1
걍 미국간지의끝판왕 조잡한 국산영화 보면서 썩은눈 정화해줌ㅋ ,10.0,1
"주제로 보면 눈요기용 영화라 생각할지 모르지만, 제가본 탑건은 스토리가 살아있는 영화였습니다. 막판 눈물도 찔끔.^^; 절대 후회하지 않으실겁니다.^^ ",10.0,1
역시. 탐 크루즈이변은 없었네간만에 스트레스 풀고 집으로 ,10.0,1
매우 매우 매우 매우 좋음 ,10.0,1
"와우진짜 톰 크루즈였기 때문에 가능했던 작품인 듯~ 두 시간 넘게 입 벌리고 봤다!Screen x로 봐도 너무 재미있었는데.. 4DX, IMAX로도 이 영화를 체험해 보고 싶어짐:) ",10.0,1
역대 최고의 영화.후속작은 이렇게 만들어야함. ,10.0,1
비행기를 너무나도 좋아하는 우리 톰 형님!1편때나 2편때나 너무 멋있네요.~아이맥스 관람 강츄! ,10.0,1
이게 영화지!!! 왕의 귀환! 무조건 아이맥스 고우 ,10.0,1
옛감성과 현재의 공존..뻔한 스토리일수 있으나묘하게 감정선을 잘 살린 오랜만에 잼있게본 영화다 탐크루즈 그때나 지금이나 역시나 멋있다 ,10.0,1
뭔가를 자극하는 감성으로 다한 영화!! ,10.0,1
아주 좋아요 적극 추천 합니다 ,10.0,1
경이롭고 위대하며 리스펙하다 ,10.0,1
뻔한 스토린데도 마음을 울리는 굉장한 영화 ,10.0,1
다시 가서 볼거임  이건 꼭 극장에서 봐야하는 영화임.  1펀을 극장에서 못본게 평생 한이될 정도임  감동그자체 ,10.0,1
후반전투씬은 길이길이 남을거다 ,10.0,1
이건 그냥 공중전 영화가 아님 그냥 포르노 그 자체다 ,10.0,1
개재밋다 무조거누보세요 대박 ,10.0,1
완벽한 후속편이다. 이보다 완벽할수는 없다 ,10.0,1
완벽함 걍보셈ㅋㅋ완벽 ,10.0,1
상반기 최고의 영화입니다. ,10.0,1
와~~ 전 영화 탑건을 보지 않았는데도 감동이..ㅠㅠ계속 여운이 가시질 않네요..하아.. 또 보고 싶어.. 안 본눈삽니다..진짜 이게 영화지~~ 극장에서 보세요 꼭!!그리고 탐크루즈 아저씨는 왜 늙지도 않나요~~역시...,10.0,1
역시 톰형님!!!영화는 아이맥스에서~눈을 뗄수없음겁나 재밌음 1편 안보신분은 1편부터 봐야할듯시간됨 다시보러 갈수도 ,10.0,1
와.. 보면서 소름돋고 이렇게 영혼을 갈아 넣은 영화는 올만에 봅니다! 아주 이를 악물고 만든 최고 영화네요~ 왜 탑건탑건 하는지 알겠어요!! ,10.0,1
꼭 영화관에서 관람하시길요 (되도록 아이맥스관) 톰크루즈 연기 오래오래 해주세요 ,10.0,1
너무 재미있게 봤어요속편을 이제 만든 이유를 알았습니다 ,10.0,1
진짜 손에 땀을 쥐고 봤다. n차 관람 무조건이다. ,10.0,1
"톰 크루즈 포에버!멋지고,값진 영화 였습니다~ ",10.0,1
톰크루즈 그냥 개미쳤다 최고… 막 참신한 스토리는 아니지만 연출도 괜찮았다 ,10.0,1
만점주려고 왔습니다제 발 봐주세요 준 나 재밌다 . ,10.0,1
그냥 개쩐다 톰캣 나올때 전율 ,10.0,1
,10.0,1
보면서 그냥 ... 울었어 ,10.0,1
"하,,,나 왜 2D로 봤냐,,이건 아맥이나 포디로 꼭봐야함 또 봐야디 ",10.0,1
무조건 보세요 최근 영화 중 최고입니다 1편보고 가시는걸 추천드려요 첫 인트로 찌릿찌릿 합니다 ,10.0,1
 최고의 영화였습니다. ,10.0,1
최고최고♡톰크루주 사랑해요 ,10.0,1
톰 크루즈가 탑건으로 발견된 이래 늘 극한까지 자신을 몰아붙였던 배우의 인생이 떠오른다. 환갑을 넘어서도 마하10 비행에 버금가는 스턴트를 감행하는 톰 크루즈를 향한 완벽한 헌사. ,10.0,1
진짜 너무집중해서봤습니다ㅠㅠ너무여운이남습니다 탐형 감사합니다 ,10.0,1
보는 내내 머리털이 여러번 솟았다.정말 멋있고 감동적이며 최고의 영화였다.매버릭!!!! ,10.0,1
최고의 영화 톰 아저씨 개 머찜 ,10.0,1
저나이에 대단하다는 말밖에 할말이없네 ,10.0,1
딱 한마디로 말해서 개재밌다 ,10.0,1
시간과 공간을 넘어 연결되는 탑건의 감동 ,10.0,1
기가 맥힙니다 무적권 보3 ,10.0,1
내 인생의 다시 없을 영화 ,10.0,1
그 시절의 기억과 향수를 자극하는 감동의 속편! ,10.0,1
이게 블록버스터지...탐형 아직도 멋짐.. ,10.0,1
"드디어 ""영화""라는게 나왔네 ",10.0,1
이 아자씨...안 늙는군...무섭게시리.ㅡㅡ;;; 여전히 쫀뜩쫀뜩 영화 미쳤음. ,10.0,1
영화 너무 멋진거 아닌가요 장면 장면 너무 멋져서 눈물 나네 정말~! n차 관람 갑니다 ,10.0,1
"G렸다 나의 인생작을 갱신 해버렸다. 간만에 영화를 보면서 웅장 하다라는 느낌을 받았다. 연출, 연기, 스토리, 영상미, OST 흠잡을 것이 하는도 없는 영화 이다. G렸다. ",10.0,1
50대부부가 정말 감동벅차게 관람했습니다 ,10.0,1
볼 영화 없었는데 오랜만에 재밌게 봤어요~!역시 톰크루즈 엄지척 ,10.0,1
최고~오랜만에 극장가서좋은영화봤네요 ,10.0,1
이게 영화지분명 4dx 18000원이었는데내가 본건 180만원어치 즐거움 감동 이었음 ,10.0,1
와....첫장면부터 온몸에 전율이...1편 안봐도 충분히 재밌을거지만 1편보고 보면 7배정도 잼납니다 거의 퍼펙트한 영화인듯... ,10.0,1
톰크루즈는 역시 톰크루즈다 갓갓 ,10.0,1
긴장감 대박불필요한 광고나 선정적 장면 없고담백한 영화서사구조 완벽하고 감동이 있음 ,10.0,1
짐작가는 뻔한 스토리를 이렇게 멋있게 풀어내다니~ 탐크루즈 최고! ,10.0,1
아이맥스로 볼걸 그랬어요.연출이 좋아서 계속 감탄하면서 봤습니다. ,10.0,1
베이징을 폭격하는 영화였으면 더 좋았을거 같아요 ^오^ ,10.0,1
하 이게바로 영화보는 맛이쥐.... 너무 맛있다.. 냠냠 ,10.0,1
배경음악만 들으면 막 벅차오름... 처음부터 끝까지 졸 새도 없이 긴박감 유지하면서 내용도 너무 좋았음... ,10.0,1
진짜 최고의 영화. 파일럿들 얼마나 힘들지.. 보기만해도 살빠지는 기분이 들어요ㅠㅠ ,10.0,1
극장에서 볼수 있을때...3번 이상 보세요... ,10.0,1
역시 탐크루즈! 시원하게 재밌었다! 1편과는 다른 매력이 있음 ,10.0,1
속편이 이렇게 완벽할수가. 톰크루즈 최고에요! ,10.0,1
영화 시작부터가 지림..진짜 강추임아이맥스로 다시 봐도 지릴듯 ,10.0,1
톰크루즈 너무 좋아요. 1번 봐선 안될 영화임IMAX 추천 ,10.0,1
탐형님 제대로 된 영화 끝나고  여운때문에 벙지게 앉아잇다옴 ,10.0,1
올해 본 영화 중 최고네요!!! ,10.0,1
아이맥스 4DX 같은 특수관으로 꼭 보세요. 두 번 보세요. 세번 보세요. 영화가 미쳤습니다 ,10.0,1
이런게 영화다 극장의 존재 이유 ,10.0,1
뻔한 스토리지만 그걸 풀어나가는 배우의 연기와 연출과 ost와 감성을 끌어내는 그 무언가가 진심 개 오짐!!! ,10.0,1
남자의 가슴을 울리는 영화다... ,10.0,1
4DX보면 2시간 롤러코스터 ,10.0,1
짧고 굵다. 지루할 틈이없는ㅎㅎ ,10.0,1
아.. 탑건은 미국이 만든 가장 미국스러운 영화네요~!! 톰크루즈만 해낼수 있는 영화같아요!!몇번 더 보러 가렵니다. 감동감동!!! ,10.0,1
그냥 찢었습니다………. ,10.0,1
감동 재미 둘다 ,10.0,1
전투기 전투장면이 최고인 영화~! 탑건 : 매버릭 ,10.0,1
Ost부터  옛감성 그대로 ,10.0,1
탐형 날 가져요 엉엉 ,10.0,1
그저 경험하라! 영화의 존재이유를 ,10.0,1
와~정말 재미있어요! 상상그이상~ ,10.0,1
이건 진짜 미쳤다 한번 더 보러가야겠다 ,10.0,1
그냥 전투기액션신 만으로도 극장에서 볼 가치가 충분하다 스크린엑스에서 봤고 아이맥스로 한번 다시 봐볼 예정 와 ,10.0,1
영화에서 느낄 수 있는 최고의 2편 ,10.0,1
진짜 인생영화 토르보느니 이것을 한번 더 보세요 토르 유치하고 스토리도 약하고 개그 내 취향아님 걍디플용 영화 ㅋ ,10.0,1
믿고보는 톰 크루즈 행님 영화 !! ,10.0,1
다시없을영화가 나왔습니다 ,10.0,1
별점 처음 매겨봅니다... 톰크루즈 형님 제발 무병장수하소서.. ,10.0,1
와 이건 진짜 띵작임 방금봤는데 쩔더라 극장에서 안보면 후회할 영화 ,10.0,1
아직 안봤는데 평점이 너무 높습니다 뭐 있는 거 아니에요? ,10.0,1
영상이 대박이다~ 톰크루즈에게 나이는 아무 의미가 없다 ,10.0,1
최고입니다. 탐 크루즈의 매버릭을 다시 볼 수 있어서 너무 좋았습니다. ,10.0,1
wow the best movie ,10.0,1
말이 필요없다 최고다 또 보고싶다 ,10.0,1
이건 영화관가서 돈내고봐도됨 ,10.0,1
전 끝날때 눈이 젖어있었습니다. 감동 그것만으로 표현이 어렵고 울컥하고....탐크루즈는 연기도 그렇고 탑건 때와 같은 멋짐을 여전히 장착하고 있다는데서 그저 놀라웠습니다.개봉일 조조로 본 영화가 다시 이렇게 빨리 그...,10.0,1
역시 톰크루즈 & 제리 부룩하이머!아이맥스 추천합니다. ,9.0,1
걍 말이 필요없는 영화~~몰입감 최고~~^^ ,10.0,1
탑건1 안보고 봤지만 너무 재미있었습니다.여자친구가 마녀보자고 했지만 제가 그거보지말고탑건 보자고해서 봤는데 올해본 영화중에 탑이였다고 하네요.뿌듯! ,10.0,1
조용히 눈물 닦음요 최고 ,10.0,1
살면서 이정도로 몰입해서 본 영화가 있었나 싶은정도로 꿀잼...근데 루스터 맡은분이랑 제독맡은분이 해리케인이랑 벤투감독 닮은것같아여.. ,10.0,1
멋져요   톰크루즈  연기 좋아요 ,10.0,1
재밌게 봤어요! 또 보고 싶네요 ㅋㅋㅋㅋ ,10.0,1
탑건이 탑건 했습니다. 저처럼 십대에 탑건을 보고 36년 세월이 지나 매버릭을 본 사람만이 느낄 수 있는 짙은 무언가가 또 있는 것 같습니다. 전투기 날아다니는 영화를 보면서 전 눈물을 참 많이 흘렸네요. ,10.0,1
퍼펙트~! 1편 안봐도 다 이해할 정도로 감정선 연출연기 다 훌륭. 사람이 참 멋있다는 생각 들게함 ,10.0,1
탑건 1의 감동을 그대로… ,10.0,1
내가 본 영화중 최고다. 꼭 바라. ,10.0,1
기승전결 구OO지 1과 매우 흡사함 1을 안봐도 충분히 재밌지만 1을 보고 보면 감동이 2배로 옴 ,10.0,1
말이 필요없음 정말 필요없음 ,10.0,1
거지같은 pc 페미 중국물 빠지니까 귀신같이 대박치는거 보소 ㅋㅋㅋ캬 ,10.0,1
꼭 보세요 두번보세요.저는 세번만 까지 볼려구요.역시 톰아저씨 ,10.0,1
넘 재밌게 봤어요 보는내내 몰입 최고 ,10.0,1
이영화가 나를 변화 시켰다 ,10.0,1
공포영화보다 더 소름돋고 짜릿함. 역시는 역시다. ,10.0,1
짱이에요 정말 1편 복습하고가세여 ,10.0,1
오늘 보고 왔습니다. 톰 아저씨는 안 늙나요? 또 보고 또 보고 또 보고싶네요!!! ,10.0,1
영화가 시작 되면서 나오는 Top Gun Anthem 음악에  웅장해지는 내 가슴!!  36년전 나의 탑건으로  떠난다.소름~~~더 말이 필요 없다. 웅장해지고 소름 돋는 TOP GUN!! ,10.0,1
"** 그냥 봐, 더 이상 말안한다. ",10.0,1
배우분들 각자의 색이 잘 살아있네요.전투기 씬은 정말 리얼했어요.저도 모르게 헙! 영화관에서 소리도 지르고...(부끄부끄)첫 장면 OST...울컥.(ㅜㅡㅜ)장면장면 영화속 소소한 소품들도 디테일하게 잘 살아있었고 한...,10.0,1
오랜만에 영화다운 영화를 봐서 너무 좋았습니다. ,10.0,1
비주얼 연기 스토리 연출 영상미 ost 모두 완벽!끝나고도 감동의 여운이 길었음.아이멕스로 꼭 다시보기 하려함 . ,10.0,1
이건 영화관에서 봐야함 진짜 레전드임 ,10.0,1
26년 살면서 영화에 처음 별점 남긴다. 인생작. ,10.0,1
그냥 봐라 IMAX로 무조건 재밌다. ,10.0,1
,10.0,1
비디오 빌려서 본 탑건이였는데 영화관에서 보니까 향수도 자극하고 재밌네요. 사실 눈이 번쩍 뜨일만한 장면이나 대단한 연출 cg가 있는것도 아닌데 그냥 재밌게 봤음. 톰형 영화는 실망한 적이 없지. ,10.0,1
완벽한 속편 탑건다시봐야지 ,10.0,1
너무 좋다 이게 영화지 퍼펙트!!!! ,10.0,1
대박....최고의 영화 ,10.0,1
진짜 재미있게 잘봤네요~~~ ,10.0,1
